DateAndTime            ,Date            ,Time        ,Fault_name                ,Val                     
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Wrapper_Torn              ,                     0.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Backlog_Axis_Fault        ,                     0.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Bosch_Stop_By_Push_Button ,                     0.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,NULL                      ,                     0.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Discharge_Axis_Fault      ,                     0.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Heater_1_Fault            ,                     0.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Accumulator_Axis_Fault    ,                     0.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Any_Heater_Fault          ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Bosch_Downstreem_Not_ready,                  1999.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,High_Product_Stop         ,                   126.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Heater_2_Fault            ,                     9.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Heater_3_Fault            ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Heater_4_Fault            ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Heater_5_Fault            ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Backlog_Axis_Fault        ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Bosch_Stop_By_Push_Button ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,NULL                      ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Discharge_Axis_Fault      ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Heater_1_Fault            ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Infeed_Axis_Fault_T       ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Lineshaft1_Axis_Fault     ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Long_product_Fault        ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,LPFP_ullnose_Axis_Fault   ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Power_Feed_Roller_Fault   ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Film_axis_fault           ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Wrapper_Torn              ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Accumulator_Axis_Fault    ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Any_Heater_Fault          ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Bosch_Downstreem_Not_ready,                  1992.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,High_Product_Stop         ,                   126.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Heater_2_Fault            ,                     9.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Heater_3_Fault            ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Heater_4_Fault            ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Heater_5_Fault            ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Backlog_Axis_Fault        ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Bosch_Stop_By_Push_Button ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,NULL                      ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Discharge_Axis_Fault      ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Heater_1_Fault            ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Infeed_Axis_Fault_T       ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Lineshaft1_Axis_Fault     ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Long_product_Fault        ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,LPFP_ullnose_Axis_Fault   ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Power_Feed_Roller_Fault   ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Film_axis_fault           ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Wrapper_Torn              ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Accumulator_Axis_Fault    ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Any_Heater_Fault          ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Bosch_Downstreem_Not_ready,                  1992.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,High_Product_Stop         ,                   126.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Heater_2_Fault            ,                     9.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Heater_3_Fault            ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Heater_4_Fault            ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Heater_5_Fault            ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Accumulator_Axis_Fault    ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Any_Heater_Fault          ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Infeed_Axis_Fault_T       ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Lineshaft1_Axis_Fault     ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Long_product_Fault        ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,LPFP_ullnose_Axis_Fault   ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Power_Feed_Roller_Fault   ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Film_axis_fault           ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Wrapper_Torn              ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Backlog_Axis_Fault        ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Bosch_Stop_By_Push_Button ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,NULL                      ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Discharge_Axis_Fault      ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Heater_1_Fault            ,                     0.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Bosch_Downstreem_Not_ready,                  1992.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,High_Product_Stop         ,                   126.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Heater_2_Fault            ,                     9.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Heater_3_Fault            ,                     0.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Heater_4_Fault            ,                     0.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Heater_5_Fault            ,                     0.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Infeed_Axis_Fault_T       ,                     0.0
