DateAndTime            ,Date            ,Time        ,Fault_name              ,Val                     
2022-11-13 16:18:49.000,      2022-11-13,16:18:49    ,Stamper_Front_door_open ,                     0.0
2022-11-13 16:18:49.000,      2022-11-13,16:18:49    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:18:49.000,      2022-11-13,16:18:49    ,Stamper_door_A_open     ,                     0.0
2022-11-13 16:18:45.000,      2022-11-13,16:18:45    ,Stamper_Front_door_open ,                    25.0
2022-11-13 16:18:45.000,      2022-11-13,16:18:45    ,Stamper_push_button_stop,                     5.0
2022-11-13 16:18:45.000,      2022-11-13,16:18:45    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:18:45.000,      2022-11-13,16:18:45    ,Stamper_door_A_open     ,                     0.0
2022-11-13 16:14:02.000,      2022-11-13,16:14:02    ,Stamper_push_button_stop,                     0.0
2022-11-13 16:14:02.000,      2022-11-13,16:14:02    ,Stamper_Front_door_open ,                     0.0
2022-11-13 16:14:02.000,      2022-11-13,16:14:02    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:14:02.000,      2022-11-13,16:14:02    ,Stamper_door_A_open     ,                     0.0
2022-11-13 16:14:01.000,      2022-11-13,16:14:01    ,Stamper_Front_door_open ,                    25.0
2022-11-13 16:14:01.000,      2022-11-13,16:14:01    ,Stamper_push_button_stop,                     5.0
2022-11-13 16:14:01.000,      2022-11-13,16:14:01    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:14:01.000,      2022-11-13,16:14:01    ,Stamper_door_A_open     ,                     0.0
2022-11-13 16:12:07.000,      2022-11-13,16:12:07    ,Stamper_push_button_stop,                     0.0
2022-11-13 16:12:07.000,      2022-11-13,16:12:07    ,Stamper_Front_door_open ,                     0.0
2022-11-13 16:12:07.000,      2022-11-13,16:12:07    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:12:07.000,      2022-11-13,16:12:07    ,Stamper_door_A_open     ,                     0.0
2022-11-13 16:12:06.000,      2022-11-13,16:12:06    ,Stamper_Front_door_open ,                    25.0
2022-11-13 16:12:06.000,      2022-11-13,16:12:06    ,Stamper_push_button_stop,                     5.0
2022-11-13 16:12:06.000,      2022-11-13,16:12:06    ,Stamper_door_B_open     ,                     0.0
2022-11-13 16:12:06.000,      2022-11-13,16:12:06    ,Stamper_door_A_open     ,                     0.0
2022-11-13 15:58:27.000,      2022-11-13,15:58:27    ,Stamper_push_button_stop,                     0.0
2022-11-13 15:58:27.000,      2022-11-13,15:58:27    ,Stamper_Front_door_open ,                     0.0
2022-11-13 15:58:27.000,      2022-11-13,15:58:27    ,Stamper_door_B_open     ,                     0.0
2022-11-13 15:58:27.000,      2022-11-13,15:58:27    ,Stamper_door_A_open     ,                     0.0
2022-11-13 15:58:23.000,      2022-11-13,15:58:23    ,Stamper_push_button_stop,                     0.0
2022-11-13 15:58:23.000,      2022-11-13,15:58:23    ,Stamper_Front_door_open ,                     0.0
2022-11-13 15:58:23.000,      2022-11-13,15:58:23    ,Stamper_door_B_open     ,                     0.0
2022-11-13 15:58:23.000,      2022-11-13,15:58:23    ,Stamper_door_A_open     ,                     0.0
2022-11-13 14:59:27.000,      2022-11-13,14:59:27    ,Stamper_push_button_stop,                     0.0
2022-11-13 14:59:27.000,      2022-11-13,14:59:27    ,Stamper_Front_door_open ,                     0.0
2022-11-13 14:59:27.000,      2022-11-13,14:59:27    ,Stamper_door_B_open     ,                     0.0
2022-11-13 14:59:27.000,      2022-11-13,14:59:27    ,Stamper_door_A_open     ,                     0.0
2022-11-13 11:53:19.000,      2022-11-13,11:53:19    ,Stamper_door_B_open     ,                    25.0
2022-11-13 11:53:19.000,      2022-11-13,11:53:19    ,Stamper_Front_door_open ,                    22.0
2022-11-13 11:53:19.000,      2022-11-13,11:53:19    ,Stamper_push_button_stop,                     6.0
2022-11-13 11:53:19.000,      2022-11-13,11:53:19    ,Stamper_door_A_open     ,                     0.0
2022-11-13 10:53:19.000,      2022-11-13,10:53:19    ,Stamper_door_B_open     ,                    25.0
2022-11-13 10:53:19.000,      2022-11-13,10:53:19    ,Stamper_Front_door_open ,                    22.0
2022-11-13 10:53:19.000,      2022-11-13,10:53:19    ,Stamper_push_button_stop,                     6.0
2022-11-13 10:53:19.000,      2022-11-13,10:53:19    ,Stamper_door_A_open     ,                     0.0
2022-11-13 09:53:19.000,      2022-11-13,09:53:19    ,Stamper_Front_door_open ,                    15.0
2022-11-13 09:53:19.000,      2022-11-13,09:53:19    ,Stamper_push_button_stop,                     3.0
2022-11-13 09:53:19.000,      2022-11-13,09:53:19    ,Stamper_door_B_open     ,                     0.0
2022-11-13 09:53:19.000,      2022-11-13,09:53:19    ,Stamper_door_A_open     ,                     0.0
2022-11-13 08:53:19.000,      2022-11-13,08:53:19    ,Stamper_Front_door_open ,                    15.0
2022-11-13 08:53:19.000,      2022-11-13,08:53:19    ,Stamper_push_button_stop,                     3.0
2022-11-13 08:53:19.000,      2022-11-13,08:53:19    ,Stamper_door_B_open     ,                     0.0
2022-11-13 08:53:19.000,      2022-11-13,08:53:19    ,Stamper_door_A_open     ,                     0.0
2022-11-13 07:53:19.000,      2022-11-13,07:53:19    ,Stamper_Front_door_open ,                    15.0
2022-11-13 07:53:19.000,      2022-11-13,07:53:19    ,Stamper_push_button_stop,                     3.0
2022-11-13 07:53:19.000,      2022-11-13,07:53:19    ,Stamper_door_B_open     ,                     0.0
2022-11-13 07:53:19.000,      2022-11-13,07:53:19    ,Stamper_door_A_open     ,                     0.0
2022-11-13 06:53:19.000,      2022-11-13,06:53:19    ,Stamper_Front_door_open ,                    15.0
2022-11-13 06:53:19.000,      2022-11-13,06:53:19    ,Stamper_push_button_stop,                     3.0
2022-11-13 06:53:19.000,      2022-11-13,06:53:19    ,Stamper_door_B_open     ,                     0.0
2022-11-13 06:53:19.000,      2022-11-13,06:53:19    ,Stamper_door_A_open     ,                     0.0
2022-11-13 05:53:19.000,      2022-11-13,05:53:19    ,Stamper_Front_door_open ,                   600.0
2022-11-13 05:53:19.000,      2022-11-13,05:53:19    ,Stamper_door_B_open     ,                   124.0
2022-11-13 05:53:19.000,      2022-11-13,05:53:19    ,Stamper_push_button_stop,                    90.0
2022-11-13 05:53:19.000,      2022-11-13,05:53:19    ,Stamper_door_A_open     ,                     0.0
