DateAndTime            ,Date            ,Time        ,CPM_1_Running           ,CPM_1_Actual_Speed      ,FBC_Produced_01         ,CPM_1_Waiting_Upstream  ,CPM_1_Blocked_Downstream,CPM_1_Under_Fault       ,CPM_1_Manual_Stop_Count ,CPM_1_Manual_Stop_Time  ,CPM_01_Status           
2022-11-16 03:48:26.000,      2022-11-16,03:48:26    ,                     1.0,                    28.0,                   516.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:47:26.000,      2022-11-16,03:47:26    ,                     1.0,                   154.0,                   514.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:46:26.000,      2022-11-16,03:46:26    ,                     0.0,                   168.0,                   514.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:45:26.000,      2022-11-16,03:45:26    ,                     1.0,                    98.0,                   511.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:44:26.000,      2022-11-16,03:44:26    ,                     1.0,                   224.0,                   510.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:43:26.000,      2022-11-16,03:43:26    ,                     1.0,                   210.0,                   508.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:42:26.000,      2022-11-16,03:42:26    ,                     1.0,                   196.0,                   506.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:41:26.000,      2022-11-16,03:41:26    ,                     1.0,                   210.0,                   503.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:40:26.000,      2022-11-16,03:40:26    ,                     1.0,                   210.0,                   501.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:39:26.000,      2022-11-16,03:39:26    ,                     1.0,                   210.0,                   498.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:38:26.000,      2022-11-16,03:38:26    ,                     1.0,                   140.0,                   496.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:37:26.000,      2022-11-16,03:37:26    ,                     1.0,                    98.0,                   493.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:36:26.000,      2022-11-16,03:36:26    ,                     1.0,                    14.0,                   492.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:35:26.000,      2022-11-16,03:35:26    ,                     1.0,                    56.0,                   491.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:34:26.000,      2022-11-16,03:34:26    ,                     1.0,                   182.0,                   491.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:33:26.000,      2022-11-16,03:33:26    ,                     1.0,                   168.0,                   490.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:32:26.000,      2022-11-16,03:32:26    ,                     1.0,                   196.0,                   487.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:31:26.000,      2022-11-16,03:31:26    ,                     1.0,                   168.0,                   485.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:30:26.000,      2022-11-16,03:30:26    ,                     1.0,                   210.0,                   483.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:29:26.000,      2022-11-16,03:29:26    ,                     1.0,                   168.0,                   481.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:28:26.000,      2022-11-16,03:28:26    ,                     1.0,                   196.0,                   479.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:27:26.000,      2022-11-16,03:27:26    ,                     1.0,                   224.0,                   477.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:26:26.000,      2022-11-16,03:26:26    ,                     1.0,                   182.0,                   474.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:25:26.000,      2022-11-16,03:25:26    ,                     1.0,                   182.0,                   472.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:24:26.000,      2022-11-16,03:24:26    ,                     1.0,                    28.0,                   470.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:23:26.000,      2022-11-16,03:23:26    ,                     1.0,                    14.0,                   467.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:22:26.000,      2022-11-16,03:22:26    ,                     1.0,                    14.0,                   467.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:21:26.000,      2022-11-16,03:21:26    ,                     1.0,                   182.0,                   467.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:20:26.000,      2022-11-16,03:20:26    ,                     1.0,                   196.0,                   467.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:19:26.000,      2022-11-16,03:19:26    ,                     1.0,                   210.0,                   464.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:18:26.000,      2022-11-16,03:18:26    ,                     1.0,                   210.0,                   462.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:17:26.000,      2022-11-16,03:17:26    ,                     1.0,                   210.0,                   460.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:16:26.000,      2022-11-16,03:16:26    ,                     1.0,                   182.0,                   457.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:15:26.000,      2022-11-16,03:15:26    ,                     1.0,                   182.0,                   455.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:14:26.000,      2022-11-16,03:14:26    ,                     1.0,                   210.0,                   452.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:13:26.000,      2022-11-16,03:13:26    ,                     1.0,                   196.0,                   450.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:12:26.000,      2022-11-16,03:12:26    ,                     1.0,                   196.0,                   448.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:11:26.000,      2022-11-16,03:11:26    ,                     1.0,                   196.0,                   445.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:10:26.000,      2022-11-16,03:10:26    ,                     1.0,                   210.0,                   443.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:09:26.000,      2022-11-16,03:09:26    ,                     1.0,                   196.0,                   441.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:08:26.000,      2022-11-16,03:08:26    ,                     1.0,                   210.0,                   438.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:07:26.000,      2022-11-16,03:07:26    ,                     1.0,                   238.0,                   436.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:06:26.000,      2022-11-16,03:06:26    ,                     1.0,                   196.0,                   433.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:05:26.000,      2022-11-16,03:05:26    ,                     1.0,                   210.0,                   431.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:04:26.000,      2022-11-16,03:04:26    ,                     1.0,                   210.0,                   428.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:03:26.000,      2022-11-16,03:03:26    ,                     1.0,                   196.0,                   426.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:02:26.000,      2022-11-16,03:02:26    ,                     1.0,                   168.0,                   423.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:01:26.000,      2022-11-16,03:01:26    ,                     1.0,                   196.0,                   421.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 03:00:26.000,      2022-11-16,03:00:26    ,                     1.0,                   196.0,                   419.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:59:26.000,      2022-11-16,02:59:26    ,                     1.0,                   224.0,                   417.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:58:26.000,      2022-11-16,02:58:26    ,                     1.0,                   210.0,                   414.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:57:26.000,      2022-11-16,02:57:26    ,                     1.0,                   210.0,                   412.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:56:26.000,      2022-11-16,02:56:26    ,                     1.0,                   182.0,                   409.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:55:26.000,      2022-11-16,02:55:26    ,                     1.0,                   182.0,                   407.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:54:26.000,      2022-11-16,02:54:26    ,                     1.0,                   210.0,                   405.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:53:26.000,      2022-11-16,02:53:26    ,                     1.0,                   196.0,                   402.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:52:26.000,      2022-11-16,02:52:26    ,                     1.0,                   196.0,                   400.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:51:26.000,      2022-11-16,02:51:26    ,                     1.0,                    14.0,                   397.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:50:26.000,      2022-11-16,02:50:26    ,                     1.0,                     0.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:49:26.000,      2022-11-16,02:49:26    ,                     1.0,                     0.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:48:26.000,      2022-11-16,02:48:26    ,                     1.0,                     0.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:47:26.000,      2022-11-16,02:47:26    ,                     1.0,                    28.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:46:26.000,      2022-11-16,02:46:26    ,                     1.0,                    56.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:45:26.000,      2022-11-16,02:45:26    ,                     1.0,                    98.0,                   395.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:44:26.000,      2022-11-16,02:44:26    ,                     1.0,                    28.0,                   394.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:43:26.000,      2022-11-16,02:43:26    ,                     1.0,                    98.0,                   393.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:42:26.000,      2022-11-16,02:42:26    ,                     0.0,                   196.0,                   393.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:41:26.000,      2022-11-16,02:41:26    ,                     1.0,                    70.0,                   391.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:40:26.000,      2022-11-16,02:40:26    ,                     1.0,                   112.0,                   389.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:39:26.000,      2022-11-16,02:39:26    ,                     1.0,                    70.0,                   388.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:38:26.000,      2022-11-16,02:38:26    ,                     1.0,                   182.0,                   387.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:37:26.000,      2022-11-16,02:37:26    ,                     1.0,                   126.0,                   386.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:36:26.000,      2022-11-16,02:36:26    ,                     1.0,                   168.0,                   384.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:35:26.000,      2022-11-16,02:35:26    ,                     1.0,                   154.0,                   383.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:34:26.000,      2022-11-16,02:34:26    ,                     1.0,                   112.0,                   380.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:33:26.000,      2022-11-16,02:33:26    ,                     1.0,                     0.0,                   378.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:32:26.000,      2022-11-16,02:32:26    ,                     1.0,                    28.0,                   377.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:31:26.000,      2022-11-16,02:31:26    ,                     1.0,                   126.0,                   377.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:30:26.000,      2022-11-16,02:30:26    ,                     1.0,                    14.0,                   377.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:29:26.000,      2022-11-16,02:29:26    ,                     1.0,                    14.0,                   376.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:28:26.000,      2022-11-16,02:28:26    ,                     1.0,                   196.0,                   375.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:27:26.000,      2022-11-16,02:27:26    ,                     1.0,                    14.0,                   375.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:26:26.000,      2022-11-16,02:26:26    ,                     1.0,                    28.0,                   373.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:25:26.000,      2022-11-16,02:25:26    ,                     1.0,                   126.0,                   373.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:24:26.000,      2022-11-16,02:24:26    ,                     1.0,                   210.0,                   372.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:23:26.000,      2022-11-16,02:23:26    ,                     1.0,                   210.0,                   371.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:22:26.000,      2022-11-16,02:22:26    ,                     1.0,                   196.0,                   368.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:21:26.000,      2022-11-16,02:21:26    ,                     1.0,                   210.0,                   366.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:20:26.000,      2022-11-16,02:20:26    ,                     1.0,                   126.0,                   363.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:19:26.000,      2022-11-16,02:19:26    ,                     1.0,                    28.0,                   361.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:18:26.000,      2022-11-16,02:18:26    ,                     1.0,                    42.0,                   360.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:17:26.000,      2022-11-16,02:17:26    ,                     1.0,                   168.0,                   359.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:16:26.000,      2022-11-16,02:16:26    ,                     1.0,                    84.0,                   359.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:15:26.000,      2022-11-16,02:15:26    ,                     1.0,                    42.0,                   356.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:14:26.000,      2022-11-16,02:14:26    ,                     1.0,                   168.0,                   356.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:13:26.000,      2022-11-16,02:13:26    ,                     1.0,                   112.0,                   355.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:12:26.000,      2022-11-16,02:12:26    ,                     1.0,                    70.0,                   353.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:11:26.000,      2022-11-16,02:11:26    ,                     1.0,                    56.0,                   352.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:10:26.000,      2022-11-16,02:10:26    ,                     1.0,                   168.0,                   351.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:09:26.000,      2022-11-16,02:09:26    ,                     1.0,                    70.0,                   350.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:08:26.000,      2022-11-16,02:08:26    ,                     1.0,                    28.0,                   348.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:07:26.000,      2022-11-16,02:07:26    ,                     1.0,                    28.0,                   348.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:06:26.000,      2022-11-16,02:06:26    ,                     1.0,                    84.0,                   347.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:05:26.000,      2022-11-16,02:05:26    ,                     1.0,                   154.0,                   347.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:04:26.000,      2022-11-16,02:04:26    ,                     1.0,                   112.0,                   346.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:03:26.000,      2022-11-16,02:03:26    ,                     1.0,                    28.0,                   344.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:02:26.000,      2022-11-16,02:02:26    ,                     1.0,                   154.0,                   343.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:01:26.000,      2022-11-16,02:01:26    ,                     1.0,                   182.0,                   342.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 02:00:26.000,      2022-11-16,02:00:26    ,                     1.0,                   154.0,                   340.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:59:26.000,      2022-11-16,01:59:26    ,                     1.0,                   182.0,                   338.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:58:26.000,      2022-11-16,01:58:26    ,                     1.0,                   168.0,                   336.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:57:26.000,      2022-11-16,01:57:26    ,                     1.0,                    84.0,                   334.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:56:26.000,      2022-11-16,01:56:26    ,                     1.0,                    14.0,                   332.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:55:26.000,      2022-11-16,01:55:26    ,                     1.0,                   168.0,                   331.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:54:26.000,      2022-11-16,01:54:26    ,                     1.0,                   182.0,                   331.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:53:26.000,      2022-11-16,01:53:26    ,                     1.0,                   182.0,                   329.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:52:26.000,      2022-11-16,01:52:26    ,                     1.0,                   168.0,                   327.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:51:26.000,      2022-11-16,01:51:26    ,                     1.0,                    28.0,                   325.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:50:26.000,      2022-11-16,01:50:26    ,                     1.0,                    98.0,                   323.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:49:26.000,      2022-11-16,01:49:26    ,                     1.0,                   210.0,                   322.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:48:26.000,      2022-11-16,01:48:26    ,                     1.0,                    42.0,                   321.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:47:26.000,      2022-11-16,01:47:26    ,                     1.0,                   140.0,                   319.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:46:26.000,      2022-11-16,01:46:26    ,                     1.0,                   154.0,                   318.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:45:26.000,      2022-11-16,01:45:26    ,                     1.0,                   182.0,                   316.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:44:26.000,      2022-11-16,01:44:26    ,                     1.0,                   210.0,                   315.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:43:26.000,      2022-11-16,01:43:26    ,                     1.0,                   168.0,                   312.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:42:26.000,      2022-11-16,01:42:26    ,                     1.0,                    42.0,                   310.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:41:26.000,      2022-11-16,01:41:26    ,                     1.0,                    14.0,                   308.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:40:26.000,      2022-11-16,01:40:26    ,                     1.0,                     0.0,                   308.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:39:26.000,      2022-11-16,01:39:26    ,                     1.0,                     0.0,                   308.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:38:26.000,      2022-11-16,01:38:26    ,                     1.0,                   140.0,                   308.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:37:26.000,      2022-11-16,01:37:26    ,                     1.0,                    28.0,                   307.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:36:26.000,      2022-11-16,01:36:26    ,                     1.0,                   112.0,                   306.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:35:26.000,      2022-11-16,01:35:26    ,                     1.0,                    56.0,                   305.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:34:26.000,      2022-11-16,01:34:26    ,                     1.0,                    28.0,                   304.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:33:26.000,      2022-11-16,01:33:26    ,                     1.0,                   154.0,                   304.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:32:26.000,      2022-11-16,01:32:26    ,                     1.0,                    98.0,                   303.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:31:26.000,      2022-11-16,01:31:26    ,                     1.0,                    28.0,                   301.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:30:26.000,      2022-11-16,01:30:26    ,                     1.0,                    84.0,                   300.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:29:26.000,      2022-11-16,01:29:26    ,                     1.0,                     0.0,                   300.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:28:26.000,      2022-11-16,01:28:26    ,                     1.0,                     0.0,                   299.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:27:26.000,      2022-11-16,01:27:26    ,                     1.0,                   112.0,                   299.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:26:26.000,      2022-11-16,01:26:26    ,                     1.0,                   210.0,                   299.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:25:26.000,      2022-11-16,01:25:26    ,                     1.0,                   210.0,                   297.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:24:26.000,      2022-11-16,01:24:26    ,                     1.0,                   224.0,                   295.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:23:26.000,      2022-11-16,01:23:26    ,                     1.0,                   196.0,                   292.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:22:26.000,      2022-11-16,01:22:26    ,                     1.0,                   196.0,                   290.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:21:26.000,      2022-11-16,01:21:26    ,                     1.0,                   210.0,                   287.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:20:26.000,      2022-11-16,01:20:26    ,                     1.0,                   182.0,                   285.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:19:26.000,      2022-11-16,01:19:26    ,                     1.0,                     0.0,                   282.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:18:26.000,      2022-11-16,01:18:26    ,                     0.0,                   196.0,                   281.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:17:26.000,      2022-11-16,01:17:26    ,                     1.0,                    56.0,                   280.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:16:26.000,      2022-11-16,01:16:26    ,                     1.0,                   140.0,                   278.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:15:26.000,      2022-11-16,01:15:26    ,                     1.0,                   112.0,                   277.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:14:26.000,      2022-11-16,01:14:26    ,                     1.0,                     0.0,                   275.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:13:26.000,      2022-11-16,01:13:26    ,                     0.0,                    56.0,                   274.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:12:26.000,      2022-11-16,01:12:26    ,                     1.0,                     0.0,                   274.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:11:26.000,      2022-11-16,01:11:26    ,                     0.0,                     0.0,                   274.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:10:26.000,      2022-11-16,01:10:26    ,                     0.0,                     0.0,                   274.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:09:26.000,      2022-11-16,01:09:26    ,                     0.0,                     0.0,                   274.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
2022-11-16 01:08:26.000,      2022-11-16,01:08:26    ,                     0.0,                     0.0,                   274.0,                     0.0,                     0.0,                     1.0,                    NULL,                    NULL,                    NULL
