DateAndTime            ,Date            ,Time        ,CPM_1_Running           ,CPM_2_Actual_Speed      ,CPM_1_Waiting_Upstream  ,CPM_1_Blocked_Downstream,CPM_2_Manual_Stop_Count ,CPM_2_Manual_Stop_Time  ,CPM_02_Status           ,CPM_02_Blocked          ,FBC_Produced_02         
2022-11-16 02:49:26.000,      2022-11-16,02:49:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   406.0
2022-11-16 02:48:26.000,      2022-11-16,02:48:26    ,                     1.0,                   224.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   404.0
2022-11-16 02:47:26.000,      2022-11-16,02:47:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   402.0
2022-11-16 02:46:26.000,      2022-11-16,02:46:26    ,                     1.0,                   168.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   399.0
2022-11-16 02:45:26.000,      2022-11-16,02:45:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   397.0
2022-11-16 02:44:26.000,      2022-11-16,02:44:26    ,                     1.0,                    42.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   395.0
2022-11-16 02:43:26.000,      2022-11-16,02:43:26    ,                     1.0,                   112.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   393.0
2022-11-16 02:42:26.000,      2022-11-16,02:42:26    ,                     1.0,                   182.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   393.0
2022-11-16 02:41:26.000,      2022-11-16,02:41:26    ,                     1.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   391.0
2022-11-16 02:40:26.000,      2022-11-16,02:40:26    ,                     0.0,                    70.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   389.0
2022-11-16 02:39:26.000,      2022-11-16,02:39:26    ,                     0.0,                    98.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   389.0
2022-11-16 02:38:26.000,      2022-11-16,02:38:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   388.0
2022-11-16 02:37:26.000,      2022-11-16,02:37:26    ,                     1.0,                   168.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   386.0
2022-11-16 02:36:26.000,      2022-11-16,02:36:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   385.0
2022-11-16 02:35:26.000,      2022-11-16,02:35:26    ,                     1.0,                    28.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   382.0
2022-11-16 02:34:26.000,      2022-11-16,02:34:26    ,                     1.0,                    42.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   381.0
2022-11-16 02:33:26.000,      2022-11-16,02:33:26    ,                     1.0,                    98.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   380.0
2022-11-16 02:32:26.000,      2022-11-16,02:32:26    ,                     1.0,                     0.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   379.0
2022-11-16 02:31:26.000,      2022-11-16,02:31:26    ,                     1.0,                   112.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   379.0
2022-11-16 02:30:26.000,      2022-11-16,02:30:26    ,                     1.0,                    14.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   378.0
2022-11-16 02:29:26.000,      2022-11-16,02:29:26    ,                     1.0,                    28.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   377.0
2022-11-16 02:28:26.000,      2022-11-16,02:28:26    ,                     1.0,                   126.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   377.0
2022-11-16 02:27:26.000,      2022-11-16,02:27:26    ,                     1.0,                   168.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   377.0
2022-11-16 02:26:26.000,      2022-11-16,02:26:26    ,                     1.0,                   224.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   374.0
2022-11-16 02:25:26.000,      2022-11-16,02:25:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   372.0
2022-11-16 02:24:26.000,      2022-11-16,02:24:26    ,                     1.0,                   196.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   370.0
2022-11-16 02:23:26.000,      2022-11-16,02:23:26    ,                     1.0,                   154.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   367.0
2022-11-16 02:22:26.000,      2022-11-16,02:22:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   365.0
2022-11-16 02:21:26.000,      2022-11-16,02:21:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   363.0
2022-11-16 02:20:26.000,      2022-11-16,02:20:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   360.0
2022-11-16 02:19:26.000,      2022-11-16,02:19:26    ,                     1.0,                    14.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   358.0
2022-11-16 02:18:26.000,      2022-11-16,02:18:26    ,                     1.0,                    42.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   357.0
2022-11-16 02:17:26.000,      2022-11-16,02:17:26    ,                     1.0,                   140.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   356.0
2022-11-16 02:16:26.000,      2022-11-16,02:16:26    ,                     1.0,                   140.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   356.0
2022-11-16 02:15:26.000,      2022-11-16,02:15:26    ,                     1.0,                    56.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   354.0
2022-11-16 02:14:26.000,      2022-11-16,02:14:26    ,                     1.0,                   168.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   352.0
2022-11-16 02:13:26.000,      2022-11-16,02:13:26    ,                     1.0,                   154.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   352.0
2022-11-16 02:12:26.000,      2022-11-16,02:12:26    ,                     1.0,                    84.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   349.0
2022-11-16 02:11:26.000,      2022-11-16,02:11:26    ,                     1.0,                    42.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   348.0
2022-11-16 02:10:26.000,      2022-11-16,02:10:26    ,                     1.0,                   140.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   347.0
2022-11-16 02:09:26.000,      2022-11-16,02:09:26    ,                     1.0,                   140.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   346.0
2022-11-16 02:08:26.000,      2022-11-16,02:08:26    ,                     1.0,                    28.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   344.0
2022-11-16 02:07:26.000,      2022-11-16,02:07:26    ,                     1.0,                   112.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   344.0
2022-11-16 02:06:26.000,      2022-11-16,02:06:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   343.0
2022-11-16 02:05:26.000,      2022-11-16,02:05:26    ,                     1.0,                   168.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   341.0
2022-11-16 02:04:26.000,      2022-11-16,02:04:26    ,                     1.0,                    70.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   339.0
2022-11-16 02:03:26.000,      2022-11-16,02:03:26    ,                     1.0,                   112.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   337.0
2022-11-16 02:02:26.000,      2022-11-16,02:02:26    ,                     1.0,                   140.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   336.0
2022-11-16 02:01:26.000,      2022-11-16,02:01:26    ,                     1.0,                   196.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   335.0
2022-11-16 02:00:26.000,      2022-11-16,02:00:26    ,                     1.0,                   196.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   333.0
2022-11-16 01:59:26.000,      2022-11-16,01:59:26    ,                     1.0,                   154.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   330.0
2022-11-16 01:58:26.000,      2022-11-16,01:58:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   329.0
2022-11-16 01:57:26.000,      2022-11-16,01:57:26    ,                     1.0,                   140.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   326.0
2022-11-16 01:56:26.000,      2022-11-16,01:56:26    ,                     1.0,                    14.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   325.0
2022-11-16 01:55:26.000,      2022-11-16,01:55:26    ,                     1.0,                   154.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   324.0
2022-11-16 01:54:26.000,      2022-11-16,01:54:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   323.0
2022-11-16 01:53:26.000,      2022-11-16,01:53:26    ,                     1.0,                   196.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   321.0
2022-11-16 01:52:26.000,      2022-11-16,01:52:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   318.0
2022-11-16 01:51:26.000,      2022-11-16,01:51:26    ,                     1.0,                    70.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   316.0
2022-11-16 01:50:26.000,      2022-11-16,01:50:26    ,                     1.0,                    56.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   314.0
2022-11-16 01:49:26.000,      2022-11-16,01:49:26    ,                     1.0,                   154.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   314.0
2022-11-16 01:48:26.000,      2022-11-16,01:48:26    ,                     1.0,                   126.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   313.0
2022-11-16 01:47:26.000,      2022-11-16,01:47:26    ,                     1.0,                    84.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   311.0
2022-11-16 01:46:26.000,      2022-11-16,01:46:26    ,                     1.0,                   196.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   310.0
2022-11-16 01:45:26.000,      2022-11-16,01:45:26    ,                     1.0,                   196.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   308.0
2022-11-16 01:44:26.000,      2022-11-16,01:44:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   306.0
2022-11-16 01:43:26.000,      2022-11-16,01:43:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   304.0
2022-11-16 01:42:26.000,      2022-11-16,01:42:26    ,                     1.0,                    98.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   301.0
2022-11-16 01:41:26.000,      2022-11-16,01:41:26    ,                     1.0,                    42.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   299.0
2022-11-16 01:40:26.000,      2022-11-16,01:40:26    ,                     1.0,                    84.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   299.0
2022-11-16 01:39:26.000,      2022-11-16,01:39:26    ,                     1.0,                    56.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   298.0
2022-11-16 01:38:26.000,      2022-11-16,01:38:26    ,                     1.0,                   154.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   297.0
2022-11-16 01:37:26.000,      2022-11-16,01:37:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   296.0
2022-11-16 01:36:26.000,      2022-11-16,01:36:26    ,                     1.0,                   168.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   294.0
2022-11-16 01:35:26.000,      2022-11-16,01:35:26    ,                     1.0,                    28.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   292.0
2022-11-16 01:34:26.000,      2022-11-16,01:34:26    ,                     1.0,                    56.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   291.0
2022-11-16 01:33:26.000,      2022-11-16,01:33:26    ,                     1.0,                   126.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   290.0
2022-11-16 01:32:26.000,      2022-11-16,01:32:26    ,                     1.0,                   154.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   290.0
2022-11-16 01:31:26.000,      2022-11-16,01:31:26    ,                     1.0,                    14.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   287.0
2022-11-16 01:30:26.000,      2022-11-16,01:30:26    ,                     1.0,                   112.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   287.0
2022-11-16 01:29:26.000,      2022-11-16,01:29:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   286.0
2022-11-16 01:28:26.000,      2022-11-16,01:28:26    ,                     1.0,                    98.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   284.0
2022-11-16 01:27:26.000,      2022-11-16,01:27:26    ,                     1.0,                   154.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   282.0
2022-11-16 01:26:26.000,      2022-11-16,01:26:26    ,                     1.0,                   168.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   280.0
2022-11-16 01:25:26.000,      2022-11-16,01:25:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   279.0
2022-11-16 01:24:26.000,      2022-11-16,01:24:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   276.0
2022-11-16 01:23:26.000,      2022-11-16,01:23:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   274.0
2022-11-16 01:22:26.000,      2022-11-16,01:22:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   271.0
2022-11-16 01:21:26.000,      2022-11-16,01:21:26    ,                     1.0,                   168.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   269.0
2022-11-16 01:20:26.000,      2022-11-16,01:20:26    ,                     1.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   266.0
2022-11-16 01:19:26.000,      2022-11-16,01:19:26    ,                     0.0,                    84.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   265.0
2022-11-16 01:18:26.000,      2022-11-16,01:18:26    ,                     0.0,                   224.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   265.0
2022-11-16 01:17:26.000,      2022-11-16,01:17:26    ,                     1.0,                   196.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   263.0
2022-11-16 01:16:26.000,      2022-11-16,01:16:26    ,                     1.0,                   168.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   261.0
2022-11-16 01:15:26.000,      2022-11-16,01:15:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   259.0
2022-11-16 01:14:26.000,      2022-11-16,01:14:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   256.0
2022-11-16 01:13:26.000,      2022-11-16,01:13:26    ,                     1.0,                   140.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   254.0
2022-11-16 01:12:26.000,      2022-11-16,01:12:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   252.0
2022-11-16 01:11:26.000,      2022-11-16,01:11:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   250.0
2022-11-16 01:10:26.000,      2022-11-16,01:10:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   248.0
2022-11-16 01:09:26.000,      2022-11-16,01:09:26    ,                     1.0,                   196.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   245.0
2022-11-16 01:08:26.000,      2022-11-16,01:08:26    ,                     1.0,                   154.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   243.0
2022-11-16 01:07:26.000,      2022-11-16,01:07:26    ,                     1.0,                   168.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   241.0
2022-11-16 01:06:26.000,      2022-11-16,01:06:26    ,                     1.0,                   154.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   239.0
2022-11-16 01:05:26.000,      2022-11-16,01:05:26    ,                     1.0,                   126.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   237.0
2022-11-16 01:04:26.000,      2022-11-16,01:04:26    ,                     1.0,                   112.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   235.0
2022-11-16 01:03:26.000,      2022-11-16,01:03:26    ,                     1.0,                   154.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   234.0
2022-11-16 01:02:26.000,      2022-11-16,01:02:26    ,                     1.0,                   140.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   233.0
2022-11-16 01:01:26.000,      2022-11-16,01:01:26    ,                     1.0,                    28.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   230.0
2022-11-16 01:00:26.000,      2022-11-16,01:00:26    ,                     1.0,                    56.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   230.0
2022-11-16 00:59:26.000,      2022-11-16,00:59:26    ,                     1.0,                   112.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   229.0
2022-11-16 00:58:26.000,      2022-11-16,00:58:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   228.0
2022-11-16 00:57:26.000,      2022-11-16,00:57:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   227.0
2022-11-16 00:56:26.000,      2022-11-16,00:56:26    ,                     1.0,                    70.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   224.0
2022-11-16 00:55:26.000,      2022-11-16,00:55:26    ,                     1.0,                    56.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   223.0
2022-11-16 00:54:26.000,      2022-11-16,00:54:26    ,                     1.0,                    70.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   222.0
2022-11-16 00:53:26.000,      2022-11-16,00:53:26    ,                     1.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   221.0
2022-11-16 00:52:26.000,      2022-11-16,00:52:26    ,                     0.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   221.0
2022-11-16 00:51:26.000,      2022-11-16,00:51:26    ,                     1.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   221.0
2022-11-16 00:50:26.000,      2022-11-16,00:50:26    ,                     0.0,                     0.0,                     0.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   221.0
2022-11-16 00:49:26.000,      2022-11-16,00:49:26    ,                     0.0,                    98.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   221.0
2022-11-16 00:48:26.000,      2022-11-16,00:48:26    ,                     1.0,                    98.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   220.0
2022-11-16 00:47:26.000,      2022-11-16,00:47:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   218.0
2022-11-16 00:46:26.000,      2022-11-16,00:46:26    ,                     1.0,                    56.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   217.0
2022-11-16 00:45:26.000,      2022-11-16,00:45:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   216.0
2022-11-16 00:44:26.000,      2022-11-16,00:44:26    ,                     1.0,                    56.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   214.0
2022-11-16 00:43:26.000,      2022-11-16,00:43:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   212.0
2022-11-16 00:42:26.000,      2022-11-16,00:42:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   211.0
2022-11-16 00:41:26.000,      2022-11-16,00:41:26    ,                     1.0,                    84.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   209.0
2022-11-16 00:40:26.000,      2022-11-16,00:40:26    ,                     1.0,                   154.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   207.0
2022-11-16 00:39:26.000,      2022-11-16,00:39:26    ,                     1.0,                   196.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   206.0
2022-11-16 00:38:26.000,      2022-11-16,00:38:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   204.0
2022-11-16 00:37:26.000,      2022-11-16,00:37:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   201.0
2022-11-16 00:36:26.000,      2022-11-16,00:36:26    ,                     1.0,                   224.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   199.0
2022-11-16 00:35:26.000,      2022-11-16,00:35:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   196.0
2022-11-16 00:34:26.000,      2022-11-16,00:34:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   194.0
2022-11-16 00:33:26.000,      2022-11-16,00:33:26    ,                     1.0,                   196.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   191.0
2022-11-16 00:32:26.000,      2022-11-16,00:32:26    ,                     1.0,                   126.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   189.0
2022-11-16 00:31:26.000,      2022-11-16,00:31:26    ,                     1.0,                   154.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   187.0
2022-11-16 00:30:26.000,      2022-11-16,00:30:26    ,                     1.0,                   224.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   186.0
2022-11-16 00:29:26.000,      2022-11-16,00:29:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   183.0
2022-11-16 00:28:26.000,      2022-11-16,00:28:26    ,                     1.0,                   224.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   181.0
2022-11-16 00:27:26.000,      2022-11-16,00:27:26    ,                     1.0,                   196.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   178.0
2022-11-16 00:26:26.000,      2022-11-16,00:26:26    ,                     1.0,                   154.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   175.0
2022-11-16 00:25:26.000,      2022-11-16,00:25:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   173.0
2022-11-16 00:24:26.000,      2022-11-16,00:24:26    ,                     1.0,                   224.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   171.0
2022-11-16 00:23:26.000,      2022-11-16,00:23:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   169.0
2022-11-16 00:22:26.000,      2022-11-16,00:22:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   166.0
2022-11-16 00:21:26.000,      2022-11-16,00:21:26    ,                     1.0,                   126.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   163.0
2022-11-16 00:20:26.000,      2022-11-16,00:20:26    ,                     1.0,                   154.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   162.0
2022-11-16 00:19:26.000,      2022-11-16,00:19:26    ,                     1.0,                    42.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   159.0
2022-11-16 00:18:26.000,      2022-11-16,00:18:26    ,                     0.0,                   168.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   159.0
2022-11-16 00:17:26.000,      2022-11-16,00:17:26    ,                     1.0,                   224.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   158.0
2022-11-16 00:16:26.000,      2022-11-16,00:16:26    ,                     1.0,                   210.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   155.0
2022-11-16 00:15:26.000,      2022-11-16,00:15:26    ,                     1.0,                   182.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   153.0
2022-11-16 00:14:26.000,      2022-11-16,00:14:26    ,                     1.0,                   224.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   150.0
2022-11-16 00:13:26.000,      2022-11-16,00:13:26    ,                     1.0,                   224.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   148.0
2022-11-16 00:12:26.000,      2022-11-16,00:12:26    ,                     1.0,                   154.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   145.0
2022-11-16 00:11:26.000,      2022-11-16,00:11:26    ,                     1.0,                   154.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   143.0
2022-11-16 00:10:26.000,      2022-11-16,00:10:26    ,                     1.0,                   112.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   141.0
2022-11-16 00:09:26.000,      2022-11-16,00:09:26    ,                     1.0,                   238.0,                     1.0,                     0.0,                    NULL,                    NULL,                    NULL,                     0.0,                   140.0
